index_code,con_code,in_date,out_date,is_new,industry_name,level,ts_code,name,list_date,delist_date
801750.SI,603496.SH,20170614,,Y,计算机,L1,603496.SH,恒为科技,20170607,
801750.SI,300678.SZ,20170804,,Y,计算机,L1,300678.SZ,中科信息,20170728,
801750.SI,300202.SZ,20140221,,Y,计算机,L1,300202.SZ,聚龙股份,20110415,
801750.SI,300167.SZ,20140221,,Y,计算机,L1,300167.SZ,迪威迅,20110125,
801750.SI,002528.SZ,20140221,,Y,计算机,L1,002528.SZ,英飞拓,20101224,
801750.SI,300188.SZ,20140221,,Y,计算机,L1,300188.SZ,美亚柏科,20110316,
801750.SI,601519.SH,20140221,,Y,计算机,L1,601519.SH,大智慧,20110128,
801750.SI,300170.SZ,20140221,,Y,计算机,L1,300170.SZ,汉得信息,20110201,
801750.SI,300253.SZ,20140221,,Y,计算机,L1,300253.SZ,卫宁健康,20110818,
801750.SI,300235.SZ,20140221,,Y,计算机,L1,300235.SZ,方直科技,20110629,
801750.SI,300085.SZ,20140221,,Y,计算机,L1,300085.SZ,银之杰,20100526,
801750.SI,300079.SZ,20140221,,Y,计算机,L1,300079.SZ,数码科技,20100430,
801750.SI,002373.SZ,20140221,,Y,计算机,L1,002373.SZ,千方科技,20100318,
801750.SI,002410.SZ,20140221,,Y,计算机,L1,002410.SZ,广联达,20100525,
801750.SI,002383.SZ,20140221,,Y,计算机,L1,002383.SZ,合众思壮,20100402,
801750.SI,002401.SZ,20140221,,Y,计算机,L1,002401.SZ,中远海科,20100506,
801750.SI,300264.SZ,20140221,,Y,计算机,L1,300264.SZ,佳创视讯,20110916,
801750.SI,300047.SZ,20140221,,Y,计算机,L1,300047.SZ,天源迪科,20100120,
801750.SI,002421.SZ,20140221,,Y,计算机,L1,002421.SZ,达实智能,20100603,
801750.SI,300033.SZ,20140221,,Y,计算机,L1,300033.SZ,同花顺,20091225,
801750.SI,300002.SZ,20140221,,Y,计算机,L1,300002.SZ,神州泰岳,20091030,
801750.SI,600570.SH,20140221,,Y,计算机,L1,600570.SH,恒生电子,20031216,
801750.SI,600571.SH,20140221,,Y,计算机,L1,600571.SH,信雅达,20021101,
801750.SI,600588.SH,20140221,,Y,计算机,L1,600588.SH,用友网络,20010518,
801750.SI,600845.SH,20140221,,Y,计算机,L1,600845.SH,宝信软件,19940311,
801750.SI,600410.SH,20140221,,Y,计算机,L1,600410.SH,华胜天成,20040427,
801750.SI,600100.SH,20140221,,Y,计算机,L1,600100.SH,同方股份,19970627,
801750.SI,600271.SH,20140221,,Y,计算机,L1,600271.SH,航天信息,20030711,
801750.SI,300367.SZ,20140221,,Y,计算机,L1,300367.SZ,东方网力,20140129,
801750.SI,300368.SZ,20140221,,Y,计算机,L1,300368.SZ,汇金股份,20140123,
801750.SI,300369.SZ,20140221,,Y,计算机,L1,300369.SZ,绿盟科技,20140129,
801750.SI,300377.SZ,20140221,,Y,计算机,L1,300377.SZ,赢时胜,20140127,
801750.SI,300378.SZ,20140221,,Y,计算机,L1,300378.SZ,鼎捷软件,20140127,
801750.SI,300379.SZ,20140221,,Y,计算机,L1,300379.SZ,东方通,20140128,
801750.SI,300380.SZ,20140221,,Y,计算机,L1,300380.SZ,安硕信息,20140128,
801750.SI,600446.SH,20140221,,Y,计算机,L1,600446.SH,金证股份,20031224,
801750.SI,600476.SH,20140221,,Y,计算机,L1,600476.SH,湘邮科技,20031210,
801750.SI,600536.SH,20140221,,Y,计算机,L1,600536.SH,中国软件,20020517,
801750.SI,600718.SH,20140221,,Y,计算机,L1,600718.SH,东软集团,19960618,
801750.SI,600728.SH,20140221,,Y,计算机,L1,600728.SH,佳都科技,19960716,
801750.SI,600756.SH,20140221,,Y,计算机,L1,600756.SH,浪潮软件,19960923,
801750.SI,600797.SH,20140221,,Y,计算机,L1,600797.SH,浙大网新,19970418,
801750.SI,600850.SH,20140221,,Y,计算机,L1,600850.SH,华东电脑,19940324,
801750.SI,600855.SH,20140221,,Y,计算机,L1,600855.SH,航天长峰,19940425,
801750.SI,000066.SZ,20140221,,Y,计算机,L1,000066.SZ,中国长城,19970626,
801750.SI,000938.SZ,20140221,,Y,计算机,L1,000938.SZ,紫光股份,19991104,
801750.SI,000948.SZ,20140221,,Y,计算机,L1,000948.SZ,南天信息,19991014,
801750.SI,000977.SZ,20140221,,Y,计算机,L1,000977.SZ,浪潮信息,20000608,
801750.SI,000997.SZ,20140221,,Y,计算机,L1,000997.SZ,新大陆,20000807,
801750.SI,002063.SZ,20140221,,Y,计算机,L1,002063.SZ,远光软件,20060823,
801750.SI,002065.SZ,20140221,,Y,计算机,L1,002065.SZ,东华软件,20060823,
801750.SI,002152.SZ,20140221,,Y,计算机,L1,002152.SZ,广电运通,20070813,
801750.SI,002153.SZ,20140221,,Y,计算机,L1,002153.SZ,石基信息,20070813,
801750.SI,002177.SZ,20140221,,Y,计算机,L1,002177.SZ,御银股份,20071101,
801750.SI,002195.SZ,20140221,,Y,计算机,L1,002195.SZ,二三四五,20071212,
801750.SI,002197.SZ,20140221,,Y,计算机,L1,002197.SZ,证通电子,20071218,
801750.SI,002230.SZ,20140221,,Y,计算机,L1,002230.SZ,科大讯飞,20080512,
801750.SI,002232.SZ,20140221,,Y,计算机,L1,002232.SZ,启明信息,20080509,
801750.SI,002253.SZ,20140221,,Y,计算机,L1,002253.SZ,川大智胜,20080623,
801750.SI,002268.SZ,20140221,,Y,计算机,L1,002268.SZ,卫士通,20080811,
801750.SI,002279.SZ,20140221,,Y,计算机,L1,002279.SZ,久其软件,20090811,
801750.SI,002280.SZ,20140221,,Y,计算机,L1,002280.SZ,联络互动,20090821,
801750.SI,002296.SZ,20140221,,Y,计算机,L1,002296.SZ,辉煌科技,20090929,
801750.SI,002308.SZ,20140221,,Y,计算机,L1,002308.SZ,威创股份,20091127,
801750.SI,002312.SZ,20140221,,Y,计算机,L1,002312.SZ,三泰控股,20091203,
801750.SI,002331.SZ,20140221,,Y,计算机,L1,002331.SZ,皖通科技,20100106,
801750.SI,002362.SZ,20140221,,Y,计算机,L1,002362.SZ,汉王科技,20100303,
801750.SI,002368.SZ,20140221,,Y,计算机,L1,002368.SZ,太极股份,20100312,
801750.SI,002376.SZ,20140221,,Y,计算机,L1,002376.SZ,新北洋,20100323,
801750.SI,002380.SZ,20140221,,Y,计算机,L1,002380.SZ,科远智慧,20100331,
801750.SI,002405.SZ,20140221,,Y,计算机,L1,002405.SZ,四维图新,20100518,
801750.SI,002439.SZ,20140221,,Y,计算机,L1,002439.SZ,启明星辰,20100623,
801750.SI,002474.SZ,20140221,,Y,计算机,L1,002474.SZ,榕基软件,20100915,
801750.SI,002577.SZ,20140221,,Y,计算机,L1,002577.SZ,雷柏科技,20110428,
801750.SI,002609.SZ,20140221,,Y,计算机,L1,002609.SZ,捷顺科技,20110815,
801750.SI,002642.SZ,20140221,,Y,计算机,L1,002642.SZ,*ST荣联,20111220,
801750.SI,002649.SZ,20140221,,Y,计算机,L1,002649.SZ,博彦科技,20120106,
801750.SI,002657.SZ,20140221,,Y,计算机,L1,002657.SZ,中科金财,20120228,
801750.SI,300010.SZ,20140221,,Y,计算机,L1,300010.SZ,立思辰,20091030,
801750.SI,300020.SZ,20140221,,Y,计算机,L1,300020.SZ,银江股份,20091030,
801750.SI,300036.SZ,20140221,,Y,计算机,L1,300036.SZ,超图软件,20091225,
801750.SI,300042.SZ,20140221,,Y,计算机,L1,300042.SZ,朗科科技,20100108,
801750.SI,300044.SZ,20140221,,Y,计算机,L1,300044.SZ,赛为智能,20100120,
801750.SI,300045.SZ,20140221,,Y,计算机,L1,300045.SZ,华力创通,20100120,
801750.SI,300074.SZ,20140221,,Y,计算机,L1,300074.SZ,华平股份,20100427,
801750.SI,300075.SZ,20140221,,Y,计算机,L1,300075.SZ,数字政通,20100427,
801750.SI,300096.SZ,20140221,,Y,计算机,L1,300096.SZ,易联众,20100728,
801750.SI,300130.SZ,20140221,,Y,计算机,L1,300130.SZ,新国都,20101019,
801750.SI,300150.SZ,20140221,,Y,计算机,L1,300150.SZ,世纪瑞尔,20101222,
801750.SI,300155.SZ,20140221,,Y,计算机,L1,300155.SZ,安居宝,20110107,
801750.SI,300166.SZ,20140221,,Y,计算机,L1,300166.SZ,东方国信,20110125,
801750.SI,300168.SZ,20140221,,Y,计算机,L1,300168.SZ,万达信息,20110125,
801750.SI,300177.SZ,20140221,,Y,计算机,L1,300177.SZ,中海达,20110215,
801750.SI,300209.SZ,20140221,,Y,计算机,L1,300209.SZ,天泽信息,20110426,
801750.SI,300212.SZ,20140221,,Y,计算机,L1,300212.SZ,易华录,20110505,
801750.SI,300229.SZ,20140221,,Y,计算机,L1,300229.SZ,拓尔思,20110615,
801750.SI,300231.SZ,20140221,,Y,计算机,L1,300231.SZ,银信科技,20110615,
801750.SI,300245.SZ,20140221,,Y,计算机,L1,300245.SZ,天玑科技,20110719,
801750.SI,300248.SZ,20140221,,Y,计算机,L1,300248.SZ,新开普,20110729,
801750.SI,300270.SZ,20140221,,Y,计算机,L1,300270.SZ,中威电子,20111012,
801750.SI,300271.SZ,20140221,,Y,计算机,L1,300271.SZ,华宇软件,20111026,
801750.SI,300277.SZ,20140221,,Y,计算机,L1,300277.SZ,海联讯,20111123,
801750.SI,300287.SZ,20140221,,Y,计算机,L1,300287.SZ,飞利信,20120201,
801750.SI,300290.SZ,20140221,,Y,计算机,L1,300290.SZ,荣科科技,20120216,
801750.SI,300297.SZ,20140221,,Y,计算机,L1,300297.SZ,蓝盾股份,20120315,
801750.SI,300300.SZ,20140221,,Y,计算机,L1,300300.SZ,汉鼎宇佑,20120319,
801750.SI,300302.SZ,20140221,,Y,计算机,L1,300302.SZ,同有科技,20120321,
801750.SI,300311.SZ,20140221,,Y,计算机,L1,300311.SZ,任子行,20120425,
801750.SI,300324.SZ,20140221,,Y,计算机,L1,300324.SZ,旋极信息,20120608,
801750.SI,300330.SZ,20140221,,Y,计算机,L1,300330.SZ,华虹计通,20120619,
801750.SI,300333.SZ,20140221,,Y,计算机,L1,300333.SZ,兆日科技,20120628,
801750.SI,300339.SZ,20140221,,Y,计算机,L1,300339.SZ,润和软件,20120718,
801750.SI,300348.SZ,20140221,,Y,计算机,L1,300348.SZ,长亮科技,20120817,
801750.SI,300352.SZ,20140221,,Y,计算机,L1,300352.SZ,北信源,20120912,
801750.SI,300365.SZ,20140221,,Y,计算机,L1,300365.SZ,恒华科技,20140123,
801750.SI,300366.SZ,20140221,,Y,计算机,L1,300366.SZ,创意信息,20140127,
801750.SI,300448.SZ,20150504,,Y,计算机,L1,300448.SZ,浩云科技,20150424,
801750.SI,300419.SZ,20150129,,Y,计算机,L1,300419.SZ,浩丰科技,20150122,
801750.SI,300440.SZ,20150430,,Y,计算机,L1,300440.SZ,运达科技,20150423,
801750.SI,603019.SH,20141113,,Y,计算机,L1,603019.SH,中科曙光,20141106,
801750.SI,300386.SZ,20140703,,Y,计算机,L1,300386.SZ,飞天诚信,20140626,
801750.SI,300399.SZ,20141016,,Y,计算机,L1,300399.SZ,京天利,20141009,
801750.SI,603636.SH,20150108,,Y,计算机,L1,603636.SH,南威软件,20141230,
801750.SI,000555.SZ,20140702,,Y,计算机,L1,000555.SZ,神州信息,19940408,
801750.SI,300449.SZ,20150429,,Y,计算机,L1,300449.SZ,汉邦高科,20150422,
801750.SI,603918.SH,20150604,,Y,计算机,L1,603918.SH,金桥信息,20150528,
801750.SI,300465.SZ,20150604,,Y,计算机,L1,300465.SZ,高伟达,20150528,
801750.SI,300468.SZ,20150603,,Y,计算机,L1,300468.SZ,四方精创,20150527,
801750.SI,300462.SZ,20150603,,Y,计算机,L1,300462.SZ,华铭智能,20150527,
801750.SI,300469.SZ,20150618,,Y,计算机,L1,300469.SZ,信息发展,20150611,
801750.SI,002766.SZ,20150618,,Y,计算机,L1,002766.SZ,*ST索菱,20150611,
801750.SI,002512.SZ,20150701,,Y,计算机,L1,002512.SZ,达华智能,20101203,
801750.SI,600654.SH,20150701,,Y,计算机,L1,600654.SH,*ST中安,19901219,
801750.SI,300451.SZ,20150521,,Y,计算机,L1,300451.SZ,创业慧康,20150514,
801750.SI,300479.SZ,20150619,,Y,计算机,L1,300479.SZ,神思电子,20150612,
801750.SI,300496.SZ,20151217,,Y,计算机,L1,300496.SZ,中科创达,20151210,
801750.SI,300455.SZ,20150522,,Y,计算机,L1,300455.SZ,康拓红外,20150515,
801750.SI,002771.SZ,20150706,,Y,计算机,L1,002771.SZ,真视通,20150629,
801750.SI,300541.SZ,20160922,,Y,计算机,L1,300541.SZ,先进数通,20160913,
801750.SI,300520.SZ,20160715,,Y,计算机,L1,300520.SZ,科大国创,20160708,
801750.SI,603189.SH,20160923,,Y,计算机,L1,603189.SH,网达软件,20160914,
801750.SI,300542.SZ,20160927,,Y,计算机,L1,300542.SZ,新晨科技,20160920,
801750.SI,002777.SZ,20160108,,Y,计算机,L1,002777.SZ,久远银海,20151231,
801750.SI,300525.SZ,20160802,,Y,计算机,L1,300525.SZ,博思软件,20160726,
801750.SI,300523.SZ,20160802,,Y,计算机,L1,300523.SZ,辰安科技,20160726,
801750.SI,603508.SH,20151231,,Y,计算机,L1,603508.SH,思维列控,20151224,
801750.SI,600602.SH,20160701,,Y,计算机,L1,600602.SH,云赛智联,19901219,
801750.SI,300508.SZ,20160428,,Y,计算机,L1,300508.SZ,维宏股份,20160419,
801750.SI,300579.SZ,20161230,,Y,计算机,L1,300579.SZ,数字认证,20161223,
801750.SI,300556.SZ,20161111,,Y,计算机,L1,300556.SZ,丝路视觉,20161104,
801750.SI,603039.SH,20170120,,Y,计算机,L1,603039.SH,泛微网络,20170113,
801750.SI,300598.SZ,20170203,,Y,计算机,L1,300598.SZ,诚迈科技,20170120,
801750.SI,300559.SZ,20161108,,Y,计算机,L1,300559.SZ,佳发教育,20161101,
801750.SI,603660.SH,20161208,,Y,计算机,L1,603660.SH,苏州科达,20161201,
801750.SI,603138.SH,20170313,,Y,计算机,L1,603138.SH,海量数据,20170306,
801750.SI,002835.SZ,20170105,,Y,计算机,L1,002835.SZ,同为股份,20161228,
801750.SI,300609.SZ,20170222,,Y,计算机,L1,300609.SZ,汇纳科技,20170215,
801750.SI,603990.SH,20161215,,Y,计算机,L1,603990.SH,麦迪科技,20161208,
801750.SI,300588.SZ,20170112,,Y,计算机,L1,300588.SZ,熙菱信息,20170105,
801750.SI,300608.SZ,20170220,,Y,计算机,L1,300608.SZ,思特奇,20170213,
801750.SI,300550.SZ,20161025,,Y,计算机,L1,300550.SZ,和仁科技,20161018,
801750.SI,300682.SZ,20170808,,Y,计算机,L1,300682.SZ,朗新科技,20170801,
801750.SI,300561.SZ,20161124,,Y,计算机,L1,300561.SZ,汇金科技,20161117,
801750.SI,300659.SZ,20170606,,Y,计算机,L1,300659.SZ,中孚信息,20170526,
801750.SI,603383.SH,20170531,,Y,计算机,L1,603383.SH,顶点软件,20170522,
801750.SI,300546.SZ,20161013,,Y,计算机,L1,300546.SZ,雄帝科技,20160928,
801750.SI,300532.SZ,20160825,,Y,计算机,L1,300532.SZ,今天国际,20160818,
801750.SI,300552.SZ,20161028,,Y,计算机,L1,300552.SZ,万集科技,20161021,
801750.SI,300687.SZ,20170810,,Y,计算机,L1,300687.SZ,赛意信息,20170803,
801750.SI,300605.SZ,20170215,,Y,计算机,L1,300605.SZ,恒锋信息,20170208,
801750.SI,300799.SZ,20191105,,Y,计算机,L1,300799.SZ,左江科技,20191029,
